,gun,skin,rarity,quality,price,quantity
1896,G3SG1 , Polar Camo,Consumer, Field-Tested, $ 0.16, 369
1897,G3SG1 , Polar Camo,Consumer, Well-Worn, $ 0.23, 158
1898,G3SG1 , Polar Camo,Consumer, Battle-Scarred, $ 0.17, 182
1899,G3SG1 , Stinger,Restricted,Factory New, $ 0.98, 148
1900,G3SG1 , Stinger,Restricted,Minimal Wear, $ 0.54, 340
1901,G3SG1 , Stinger,Restricted,Field-Tested, $ 0.36, 909
1902,G3SG1 , Stinger,Restricted,Well-Worn, $ 0.42, 75
1903,G3SG1 , Stinger,Restricted,Battle-Scarred, $ 0.37, 276
1904,G3SG1 , Stinger,Restricted, Factory New, $ 3.37, 59
1905,G3SG1 , Stinger,Restricted, Minimal Wear, $ 1.57, 49
1906,G3SG1 , Stinger,Restricted, Field-Tested, $ 0.83, 147
1907,G3SG1 , Stinger,Restricted, Well-Worn, $ 0.87, 20
1908,G3SG1 , Stinger,Restricted, Battle-Scarred, $ 0.83, 56
1909,G3SG1 , Azure Zebra,Mil-Spec,Factory New, $ 0.66, 147
1910,G3SG1 , Azure Zebra,Mil-Spec,Minimal Wear, $ 0.59, 152
1911,G3SG1 , Azure Zebra,Mil-Spec,Field-Tested, $ 0.57, 71
1912,G3SG1 , Azure Zebra,Mil-Spec, Factory New, $ 1.99, 131
1913,G3SG1 , Azure Zebra,Mil-Spec, Minimal Wear, $ 1.81, 125
1914,G3SG1 , Azure Zebra,Mil-Spec, Field-Tested, $ 1.73, 40
1915,G3SG1 , Murky,Mil-Spec,Factory New, $ 0.49, 145
1916,G3SG1 , Murky,Mil-Spec,Minimal Wear, $ 0.36, 127
1917,G3SG1 , Murky,Mil-Spec,Field-Tested, $ 0.3, 91
1918,G3SG1 , Murky,Mil-Spec, Factory New, $ 1.84, 90
1919,G3SG1 , Murky,Mil-Spec, Minimal Wear, $ 0.93, 66
1920,G3SG1 , Murky,Mil-Spec, Field-Tested, $ 0.86, 31
1921,G3SG1 , Orange Crash,Mil-Spec,Factory New, $ 0.28, 263
1922,G3SG1 , Orange Crash,Mil-Spec,Minimal Wear, $ 0.16, 314
1923,G3SG1 , Orange Crash,Mil-Spec,Field-Tested, $ 0.1, 1038
1924,G3SG1 , Orange Crash,Mil-Spec,Well-Worn, $ 0.11, 277
1925,G3SG1 , Orange Crash,Mil-Spec,Battle-Scarred, $ 0.09, 319
1926,G3SG1 , Orange Crash,Mil-Spec, Factory New, $ 1.09, 173
1927,G3SG1 , Orange Crash,Mil-Spec, Minimal Wear, $ 0.62, 155
1928,G3SG1 , Orange Crash,Mil-Spec, Field-Tested, $ 0.28, 216
1929,G3SG1 , Orange Crash,Mil-Spec, Well-Worn, $ 0.42, 65
1930,G3SG1 , Orange Crash,Mil-Spec, Battle-Scarred, $ 0.34, 59
1931,G3SG1 , Contractor,Consumer,Factory New, $ 2.99, 26
1932,G3SG1 , Contractor,Consumer,Minimal Wear, $ 0.62, 39
1933,G3SG1 , Contractor,Consumer,Field-Tested, $ 0.5, 134
1934,G3SG1 , Contractor,Consumer,Well-Worn, $ 0.55, 52
1935,G3SG1 , Contractor,Consumer,Battle-Scarred, $ 0.49, 53
1936,G3SG1 , Ventilator,Mil-Spec,Factory New, $ 0.24, 837
1937,G3SG1 , Ventilator,Mil-Spec,Minimal Wear, $ 0.12, 668
1938,G3SG1 , Ventilator,Mil-Spec,Field-Tested, $ 0.1, 1640
1939,G3SG1 , Ventilator,Mil-Spec,Well-Worn, $ 0.11, 360
1940,G3SG1 , Ventilator,Mil-Spec, Factory New, $ 0.94, 194
1941,G3SG1 , Ventilator,Mil-Spec, Minimal Wear, $ 0.4, 196
1942,G3SG1 , Ventilator,Mil-Spec, Field-Tested, $ 0.21, 480
1943,G3SG1 , Ventilator,Mil-Spec, Well-Worn, $ 0.27, 80
1944,G3SG1 , Safari Mesh,Consumer,Factory New, $ 5.4, 20
1945,G3SG1 , Safari Mesh,Consumer,Minimal Wear, $ 0.5, 79
1946,G3SG1 , Safari Mesh,Consumer,Field-Tested, $ 0.25, 142
1947,G3SG1 , Safari Mesh,Consumer,Well-Worn, $ 0.4, 155
1948,G3SG1 , Safari Mesh,Consumer,Battle-Scarred, $ 0.26, 103
1949,G3SG1 , Safari Mesh,Consumer, Factory New, $ 2.14, 28
1950,G3SG1 , Safari Mesh,Consumer, Minimal Wear, $ 0.15, 263
1951,G3SG1 , Safari Mesh,Consumer, Field-Tested, $ 0.1, 897
1952,G3SG1 , Safari Mesh,Consumer, Well-Worn, $ 0.14, 176
1953,G3SG1 , Safari Mesh,Consumer, Battle-Scarred, $ 0.12, 260
1954,G3SG1 , High Seas,Restricted,Factory New, $ 1.62, 70
1955,G3SG1 , High Seas,Restricted,Minimal Wear, $ 0.86, 110
1956,G3SG1 , High Seas,Restricted,Field-Tested, $ 0.42, 320
1957,G3SG1 , High Seas,Restricted,Well-Worn, $ 0.42, 69
1958,G3SG1 , High Seas,Restricted,Battle-Scarred, $ 0.39, 133
1959,G3SG1 , High Seas,Restricted, Factory New, $ 5.75, 33
1960,G3SG1 , High Seas,Restricted, Minimal Wear, $ 2.73, 46
1961,G3SG1 , High Seas,Restricted, Field-Tested, $ 1.19, 55
1962,G3SG1 , High Seas,Restricted, Well-Worn, $ 1.27, 10
1963,G3SG1 , High Seas,Restricted, Battle-Scarred, $ 0.82, 34
1964,G3SG1 , Jungle Dashed,Consumer,Factory New, $ 0.14, 162
1965,G3SG1 , Jungle Dashed,Consumer,Minimal Wear, $ 0.04, 5965
1966,G3SG1 , Jungle Dashed,Consumer,Field-Tested, $ 0.04, 29882
1967,G3SG1 , Jungle Dashed,Consumer,Well-Worn, $ 0.04, 4663
1968,G3SG1 , Jungle Dashed,Consumer,Battle-Scarred, $ 0.04, 7071
1969,G3SG1 , Jungle Dashed,Consumer, Factory New, $ 230, 3
1970,G3SG1 , Jungle Dashed,Consumer, Minimal Wear, $ 2.77, 20
1971,G3SG1 , Jungle Dashed,Consumer, Field-Tested, $ 0.98, 88
1972,G3SG1 , Jungle Dashed,Consumer, Well-Worn, $ 3.35, 13
1973,G3SG1 , Jungle Dashed,Consumer, Battle-Scarred, $ 2.2, 19
1974,G3SG1 , The Executioner,Classified,Minimal Wear, $ 19.92, 6
1975,G3SG1 , The Executioner,Classified,Field-Tested, $ 2.1, 137
1976,G3SG1 , The Executioner,Classified,Well-Worn, $ 1.89, 57
1977,G3SG1 , The Executioner,Classified,Battle-Scarred, $ 1.98, 50
1978,G3SG1 , The Executioner,Classified, Minimal Wear, $ 199.25, 2
1979,G3SG1 , The Executioner,Classified, Field-Tested, $ 5.94, 24
1980,G3SG1 , The Executioner,Classified, Well-Worn, $ 4.52, 19
1981,G3SG1 , The Executioner,Classified, Battle-Scarred, $ 4.19, 12
1982,G3SG1 , Flux,Classified,Factory New, $ 12.46, 41
1983,G3SG1 , Flux,Classified,Minimal Wear, $ 7.31, 26
1984,G3SG1 , Flux,Classified,Field-Tested, $ 4.6, 70
1985,G3SG1 , Flux,Classified,Well-Worn, $ 4.57, 25
1986,G3SG1 , Flux,Classified,Battle-Scarred, $ 3.48, 30
1987,G3SG1 , Flux,Classified, Factory New, $ 50.29, 9
1988,G3SG1 , Flux,Classified, Minimal Wear, $ 25.88, 19
1989,G3SG1 , Flux,Classified, Field-Tested, $ 13.11, 11
1990,G3SG1 , Flux,Classified, Well-Worn, $ 13.39, 6
1991,G3SG1 , Flux,Classified, Battle-Scarred, $ 11.19, 8
1992,G3SG1 , Violet Murano,Mil-Spec,Factory New, $ 4.1, 113
1993,G3SG1 , Violet Murano,Mil-Spec,Minimal Wear, $ 3.96, 53
1994,G3SG1 , Violet Murano,Mil-Spec,Field-Tested, $ 3.82, 98
1995,G3SG1 , Violet Murano,Mil-Spec,Well-Worn, $ 3.91, 22
1996,G3SG1 , Violet Murano,Mil-Spec,Battle-Scarred, $ 3.77, 14
1997,G3SG1 , Hunter,Mil-Spec,Factory New, $ 0.23, 378
1998,G3SG1 , Hunter,Mil-Spec,Minimal Wear, $ 0.12, 1370
1999,G3SG1 , Hunter,Mil-Spec,Field-Tested, $ 0.09, 2285
2000,G3SG1 , Hunter,Mil-Spec,Well-Worn, $ 0.09, 2703
2001,G3SG1 , Hunter,Mil-Spec,Battle-Scarred, $ 0.09, 1779
2002,G3SG1 , Hunter,Mil-Spec, Factory New, $ 0.99, 137
2003,G3SG1 , Hunter,Mil-Spec, Minimal Wear, $ 0.36, 247
2004,G3SG1 , Hunter,Mil-Spec, Field-Tested, $ 0.23, 442
2005,G3SG1 , Hunter,Mil-Spec, Well-Worn, $ 0.21, 281
2006,G3SG1 , Hunter,Mil-Spec, Battle-Scarred, $ 0.21, 212
2007,G3SG1 , Chronos,Restricted,Factory New, $ 106.12, 8
2008,G3SG1 , Chronos,Restricted,Minimal Wear, $ 102.89, 1
2009,G3SG1 , Chronos,Restricted,Field-Tested, $ 162.63, 9
2010,G3SG1 , Chronos,Restricted,Well-Worn, $ 336.77, 2
2011,G3SG1 , Green Apple,Industrial,Factory New, $ 0.13, 3898
2012,G3SG1 , Green Apple,Industrial,Minimal Wear, $ 0.09, 4936
2013,G3SG1 , Green Apple,Industrial,Field-Tested, $ 0.09, 1572
2014,Galil AR , Signal,Restricted,Factory New, $ 1.08, 247
2015,Galil AR , Signal,Restricted,Minimal Wear, $ 0.72, 295
2016,Galil AR , Signal,Restricted,Field-Tested, $ 0.52, 762
2017,Galil AR , Signal,Restricted,Well-Worn, $ 0.55, 270
2018,Galil AR , Signal,Restricted,Battle-Scarred, $ 0.51, 134
2019,Galil AR , Signal,Restricted, Factory New, $ 4.41, 106
2020,Galil AR , Signal,Restricted, Minimal Wear, $ 2.47, 88
2021,Galil AR , Signal,Restricted, Field-Tested, $ 1.56, 81
2022,Galil AR , Signal,Restricted, Well-Worn, $ 1.77, 18
2023,Galil AR , Signal,Restricted, Battle-Scarred, $ 1.34, 23
2024,Galil AR , Eco,Classified,Minimal Wear, $ 18.05, 32
2025,Galil AR , Eco,Classified,Field-Tested, $ 3.24, 225
2026,Galil AR , Eco,Classified,Well-Worn, $ 2.24, 103
2027,Galil AR , Eco,Classified,Battle-Scarred, $ 2.12, 78
2028,Galil AR , Eco,Classified, Minimal Wear, $ 64.9, 9
2029,Galil AR , Eco,Classified, Field-Tested, $ 9, 61
2030,Galil AR , Eco,Classified, Well-Worn, $ 6.02, 26
2031,Galil AR , Eco,Classified, Battle-Scarred, $ 4.57, 27
2032,Galil AR , Chatterbox,Covert,Field-Tested, $ 36.03, 10
2033,Galil AR , Chatterbox,Covert,Well-Worn, $ 8.3, 46
2034,Galil AR , Chatterbox,Covert,Battle-Scarred, $ 5.22, 93
2035,Galil AR , Chatterbox,Covert, Field-Tested, $ 214.86, 1
2036,Galil AR , Chatterbox,Covert, Well-Worn, $ 32.67, 12
2037,Galil AR , Chatterbox,Covert, Battle-Scarred, $ 17.82, 17
2038,Galil AR , Orange DDPAT,Restricted,Factory New, $ 26.06, 13
2039,Galil AR , Orange DDPAT,Restricted,Minimal Wear, $ 8, 40
2040,Galil AR , Orange DDPAT,Restricted,Field-Tested, $ 5.72, 64
2041,Galil AR , Orange DDPAT,Restricted,Well-Worn, $ 5.19, 13
2042,Galil AR , Orange DDPAT,Restricted,Battle-Scarred, $ 4.86, 23
2043,Galil AR , Orange DDPAT,Restricted, Factory New, $ 160.81, 6
2044,Galil AR , Orange DDPAT,Restricted, Minimal Wear, $ 17.25, 13
2045,Galil AR , Orange DDPAT,Restricted, Field-Tested, $ 9.67, 30
2046,Galil AR , Orange DDPAT,Restricted, Well-Worn, $ 9.83, 22
2047,Galil AR , Orange DDPAT,Restricted, Battle-Scarred, $ 6.32, 11
2048,Galil AR , Tuxedo,Mil-Spec,Factory New, $ 0.94, 455
2049,Galil AR , Tuxedo,Mil-Spec,Minimal Wear, $ 0.71, 806
2050,Galil AR , Tuxedo,Mil-Spec,Field-Tested, $ 0.31, 506
2051,Galil AR , Tuxedo,Mil-Spec,Well-Worn, $ 0.34, 261
2052,Galil AR , Tuxedo,Mil-Spec,Battle-Scarred, $ 0.27, 528
2053,Galil AR , Black Sand,Mil-Spec,Factory New, $ 0.49, 242
2054,Galil AR , Black Sand,Mil-Spec,Minimal Wear, $ 0.16, 738
2055,Galil AR , Black Sand,Mil-Spec,Field-Tested, $ 0.12, 1744
2056,Galil AR , Black Sand,Mil-Spec,Well-Worn, $ 0.12, 961
2057,Galil AR , Black Sand,Mil-Spec,Battle-Scarred, $ 0.11, 1020
2058,Galil AR , Black Sand,Mil-Spec, Factory New, $ 2.48, 72
2059,Galil AR , Black Sand,Mil-Spec, Minimal Wear, $ 0.75, 199
2060,Galil AR , Black Sand,Mil-Spec, Field-Tested, $ 0.46, 158
2061,Galil AR , Black Sand,Mil-Spec, Well-Worn, $ 0.39, 194
2062,Galil AR , Black Sand,Mil-Spec, Battle-Scarred, $ 0.4, 235
2063,Galil AR , Crimson Tsunami,Restricted,Factory New, $ 1.11, 98
2064,Galil AR , Crimson Tsunami,Restricted,Minimal Wear, $ 0.74, 181
2065,Galil AR , Crimson Tsunami,Restricted,Field-Tested, $ 0.57, 348
2066,Galil AR , Crimson Tsunami,Restricted,Well-Worn, $ 0.52, 72
2067,Galil AR , Crimson Tsunami,Restricted,Battle-Scarred, $ 0.59, 90
2068,Galil AR , Crimson Tsunami,Restricted, Factory New, $ 3.81, 99
2069,Galil AR , Crimson Tsunami,Restricted, Minimal Wear, $ 2.34, 70
2070,Galil AR , Crimson Tsunami,Restricted, Field-Tested, $ 1.4, 99
2071,Galil AR , Crimson Tsunami,Restricted, Well-Worn, $ 1.5, 18
2072,Galil AR , Crimson Tsunami,Restricted, Battle-Scarred, $ 1.35, 31
2073,Galil AR , Sage Spray,Consumer,Factory New, $ 0.19, 196
2074,Galil AR , Sage Spray,Consumer,Minimal Wear, $ 0.05, 3763
2075,Galil AR , Sage Spray,Consumer,Field-Tested, $ 0.04, 29106
2076,Galil AR , Sage Spray,Consumer,Well-Worn, $ 0.04, 4808
2077,Galil AR , Sage Spray,Consumer,Battle-Scarred, $ 0.04, 6925
2078,Galil AR , Sage Spray,Consumer, Factory New, $ 142.16,N/A
2079,Galil AR , Sage Spray,Consumer, Minimal Wear, $ 6.82, 17
2080,Galil AR , Sage Spray,Consumer, Field-Tested, $ 2.26, 57
2081,Galil AR , Sage Spray,Consumer, Well-Worn, $ 2.6, 17
2082,Galil AR , Sage Spray,Consumer, Battle-Scarred, $ 2.93, 16
2083,Galil AR , Akoben,Mil-Spec,Factory New, $ 0.43, 268
2084,Galil AR , Akoben,Mil-Spec,Minimal Wear, $ 0.27, 806
2085,Galil AR , Akoben,Mil-Spec,Field-Tested, $ 0.17, 1338
2086,Galil AR , Akoben,Mil-Spec,Well-Worn, $ 0.18, 168
2087,Galil AR , Akoben,Mil-Spec,Battle-Scarred, $ 0.14, 660
2088,Galil AR , Akoben,Mil-Spec, Factory New, $ 1.53, 93
2089,Galil AR , Akoben,Mil-Spec, Minimal Wear, $ 0.83, 119
2090,Galil AR , Akoben,Mil-Spec, Field-Tested, $ 0.41, 343
2091,Galil AR , Akoben,Mil-Spec, Well-Worn, $ 0.52, 51
2092,Galil AR , Akoben,Mil-Spec, Battle-Scarred, $ 0.38, 150
2093,Galil AR , Shattered,Mil-Spec,Factory New, $ 9.28, 12
2094,Galil AR , Shattered,Mil-Spec,Minimal Wear, $ 2.33, 54
2095,Galil AR , Shattered,Mil-Spec,Field-Tested, $ 2.3, 102
2096,Galil AR , Shattered,Mil-Spec,Well-Worn, $ 1.91, 41
2097,Galil AR , Shattered,Mil-Spec,Battle-Scarred, $ 2.13, 21
2098,Galil AR , Shattered,Mil-Spec, Factory New, $ 97.49, 4
2099,Galil AR , Shattered,Mil-Spec, Minimal Wear, $ 3.86, 43
2100,Galil AR , Shattered,Mil-Spec, Field-Tested, $ 2.6, 110
2101,Galil AR , Shattered,Mil-Spec, Well-Worn, $ 2.81, 18
2102,Galil AR , Shattered,Mil-Spec, Battle-Scarred, $ 2.38, 29
2103,Galil AR , Tornado,Consumer,Factory New, $ 0.76, 104
2104,Galil AR , Tornado,Consumer,Minimal Wear, $ 0.18, 494
2105,Galil AR , Tornado,Consumer,Field-Tested, $ 0.16, 1579
2106,Galil AR , Tornado,Consumer,Well-Worn, $ 0.16, 361
2107,Galil AR , Tornado,Consumer,Battle-Scarred, $ 0.14, 578
2108,Galil AR , Sugar Rush,Classified,Factory New, $ 27.6, 30
2109,Galil AR , Sugar Rush,Classified,Minimal Wear, $ 16.25, 32
2110,Galil AR , Sugar Rush,Classified,Field-Tested, $ 9.35, 37
2111,Galil AR , Sugar Rush,Classified,Well-Worn, $ 9.26, 12
2112,Galil AR , Sugar Rush,Classified,Battle-Scarred, $ 7.98, 11
2113,Galil AR , Sugar Rush,Classified, Factory New, $ 114.51, 4
2114,Galil AR , Sugar Rush,Classified, Minimal Wear, $ 52.53, 5
2115,Galil AR , Sugar Rush,Classified, Field-Tested, $ 22.08, 9
2116,Galil AR , Sugar Rush,Classified, Well-Worn, $ 18.78, 6
2117,Galil AR , Sugar Rush,Classified, Battle-Scarred, $ 16.22, 5
2118,Galil AR , Firefight,Restricted,Factory New, $ 2.49, 80
2119,Galil AR , Firefight,Restricted,Minimal Wear, $ 0.99, 125
2120,Galil AR , Firefight,Restricted,Field-Tested, $ 0.47, 196
2121,Galil AR , Firefight,Restricted,Well-Worn, $ 0.42, 291
2122,Galil AR , Firefight,Restricted,Battle-Scarred, $ 0.39, 254
2123,Galil AR , Firefight,Restricted, Factory New, $ 11.64, 13
2124,Galil AR , Firefight,Restricted, Minimal Wear, $ 3.68, 33
2125,Galil AR , Firefight,Restricted, Field-Tested, $ 1.75, 66
2126,Galil AR , Firefight,Restricted, Well-Worn, $ 1.23, 60
2127,Galil AR , Firefight,Restricted, Battle-Scarred, $ 1.23, 36
2128,Galil AR , Stone Cold,Restricted,Factory New, $ 5.48, 70
2129,Galil AR , Stone Cold,Restricted,Minimal Wear, $ 2.07, 267
2130,Galil AR , Stone Cold,Restricted,Field-Tested, $ 1.12, 237
2131,Galil AR , Stone Cold,Restricted,Well-Worn, $ 1.01, 194
2132,Galil AR , Stone Cold,Restricted,Battle-Scarred, $ 0.85, 178
2133,Galil AR , Stone Cold,Restricted, Factory New, $ 20.44, 22
2134,Galil AR , Stone Cold,Restricted, Minimal Wear, $ 6.91, 56
2135,Galil AR , Stone Cold,Restricted, Field-Tested, $ 2.92, 68
2136,Galil AR , Stone Cold,Restricted, Well-Worn, $ 2.46, 34
2137,Galil AR , Stone Cold,Restricted, Battle-Scarred, $ 2.09, 46
2138,Galil AR , Cerberus,Restricted,Factory New, $ 34.46, 22
2139,Galil AR , Cerberus,Restricted,Minimal Wear, $ 21.02, 30
2140,Galil AR , Cerberus,Restricted,Field-Tested, $ 8.53, 58
2141,Galil AR , Cerberus,Restricted,Well-Worn, $ 6.59, 18
2142,Galil AR , Cerberus,Restricted,Battle-Scarred, $ 4.23, 15
2143,Galil AR , Cerberus,Restricted, Factory New, $ 249.62, 6
2144,Galil AR , Cerberus,Restricted, Minimal Wear, $ 47.77, 15
2145,Galil AR , Cerberus,Restricted, Field-Tested, $ 18.98, 25
2146,Galil AR , Cerberus,Restricted, Well-Worn, $ 12.08, 12
2147,Galil AR , Cerberus,Restricted, Battle-Scarred, $ 7.82, 13
2148,Galil AR , VariCamo,Industrial,Factory New, $ 0.13, 1077
2149,Galil AR , VariCamo,Industrial,Minimal Wear, $ 0.1, 3052
2150,Galil AR , VariCamo,Industrial,Field-Tested, $ 0.08, 4074
2151,Galil AR , VariCamo,Industrial,Well-Worn, $ 0.08, 628
2152,Galil AR , VariCamo,Industrial,Battle-Scarred, $ 0.08, 1001
2153,Galil AR , VariCamo,Industrial, Factory New, $ 37.12, 5
2154,Galil AR , VariCamo,Industrial, Minimal Wear, $ 13.58, 7
2155,Galil AR , VariCamo,Industrial, Field-Tested, $ 4.78, 11
2156,Galil AR , VariCamo,Industrial, Well-Worn, $ 40.17, 3
2157,Galil AR , VariCamo,Industrial, Battle-Scarred, $ 36.64, 3
2158,Galil AR , Sandstorm,Mil-Spec,Minimal Wear, $ 1.85, 116
2159,Galil AR , Sandstorm,Mil-Spec,Field-Tested, $ 0.4, 301
2160,Galil AR , Sandstorm,Mil-Spec,Well-Worn, $ 0.63, 50
2161,Galil AR , Sandstorm,Mil-Spec,Battle-Scarred, $ 0.46, 114
2162,Galil AR , Sandstorm,Mil-Spec, Minimal Wear, $ 3.38, 80
2163,Galil AR , Sandstorm,Mil-Spec, Field-Tested, $ 0.81, 391
2164,Galil AR , Sandstorm,Mil-Spec, Well-Worn, $ 1.31, 78
2165,Galil AR , Sandstorm,Mil-Spec, Battle-Scarred, $ 1.1, 82
2166,Galil AR , Rocket Pop,Mil-Spec,Factory New, $ 5, 157
2167,Galil AR , Rocket Pop,Mil-Spec,Minimal Wear, $ 1.45, 637
2168,Galil AR , Rocket Pop,Mil-Spec,Field-Tested, $ 0.59, 538
2169,Galil AR , Rocket Pop,Mil-Spec,Well-Worn, $ 0.35, 442
2170,Galil AR , Rocket Pop,Mil-Spec,Battle-Scarred, $ 0.24, 514
2171,Galil AR , Rocket Pop,Mil-Spec, Factory New, $ 15.43, 46
2172,Galil AR , Rocket Pop,Mil-Spec, Minimal Wear, $ 3.5, 140
2173,Galil AR , Rocket Pop,Mil-Spec, Field-Tested, $ 1.23, 178
2174,Galil AR , Rocket Pop,Mil-Spec, Well-Worn, $ 0.82, 168
2175,Galil AR , Rocket Pop,Mil-Spec, Battle-Scarred, $ 0.75, 142
2176,Galil AR , Winter Forest,Industrial,Factory New, $ 61.04, 5
2177,Galil AR , Winter Forest,Industrial,Minimal Wear, $ 11.4, 22
2178,Galil AR , Winter Forest,Industrial,Field-Tested, $ 1.75, 70
2179,Galil AR , Winter Forest,Industrial,Well-Worn, $ 1.85, 26
2180,Galil AR , Winter Forest,Industrial,Battle-Scarred, $ 1.86, 32
2181,Galil AR , Hunting Blind,Consumer,Factory New, $ 0.95, 94
2182,Galil AR , Hunting Blind,Consumer,Minimal Wear, $ 0.41, 91
2183,Galil AR , Hunting Blind,Consumer,Field-Tested, $ 0.25, 238
2184,Galil AR , Hunting Blind,Consumer,Well-Worn, $ 0.49, 81
2185,Galil AR , Hunting Blind,Consumer,Battle-Scarred, $ 0.4, 115
2186,Galil AR , Hunting Blind,Consumer, Factory New, $ 1.51, 180
2187,Galil AR , Hunting Blind,Consumer, Minimal Wear, $ 0.76,N/A
2188,Galil AR , Hunting Blind,Consumer, Field-Tested, $ 0.52, 426
2189,Galil AR , Hunting Blind,Consumer, Well-Worn, $ 0.73, 54
2190,Galil AR , Hunting Blind,Consumer, Battle-Scarred, $ 0.65, 105
2191,Galil AR , Urban Rubble,Industrial,Factory New, $ 4.3, 20
2192,Galil AR , Urban Rubble,Industrial,Minimal Wear, $ 1.56, 57
2193,Galil AR , Urban Rubble,Industrial,Field-Tested, $ 1.3, 48
2194,Galil AR , Urban Rubble,Industrial,Well-Worn, $ 1.24, 12
2195,Galil AR , Urban Rubble,Industrial,Battle-Scarred, $ 1.21, 31
2196,Galil AR , Kami,Mil-Spec,Factory New, $ 1.21, 131
2197,Galil AR , Kami,Mil-Spec,Minimal Wear, $ 0.65, 127
2198,Galil AR , Kami,Mil-Spec,Field-Tested, $ 0.31, 219
2199,Galil AR , Kami,Mil-Spec,Well-Worn, $ 0.47, 79
2200,Galil AR , Kami,Mil-Spec,Battle-Scarred, $ 0.32, 113
2201,Galil AR , Kami,Mil-Spec, Factory New, $ 3.61, 99
2202,Galil AR , Kami,Mil-Spec, Minimal Wear, $ 1.86, 129
2203,Galil AR , Kami,Mil-Spec, Field-Tested, $ 0.78, 213
2204,Galil AR , Kami,Mil-Spec, Well-Worn, $ 0.97, 37
2205,Galil AR , Kami,Mil-Spec, Battle-Scarred, $ 0.69, 108
2206,Galil AR , Aqua Terrace,Mil-Spec,Factory New, $ 17.44, 14
2207,Galil AR , Aqua Terrace,Mil-Spec,Minimal Wear, $ 17.36, 13
2208,Galil AR , Aqua Terrace,Mil-Spec,Field-Tested, $ 16.03, 8
2209,Galil AR , Aqua Terrace,Mil-Spec,Well-Worn, $ 16.57, 9
2210,Galil AR , Aqua Terrace,Mil-Spec,Battle-Scarred, $ 16.69, 8
2211,Galil AR , Cold Fusion,Industrial,Factory New, $ 0.52, 371
2212,Galil AR , Cold Fusion,Industrial,Minimal Wear, $ 0.2, 1425
2213,Galil AR , Cold Fusion,Industrial,Field-Tested, $ 0.12, 1230
2214,Galil AR , Cold Fusion,Industrial,Well-Worn, $ 0.18, 205
2215,Galil AR , Cold Fusion,Industrial,Battle-Scarred, $ 0.11, 635
2216,Galil AR , Cold Fusion,Industrial, Factory New, $ 16.25, 11
2217,Galil AR , Cold Fusion,Industrial, Minimal Wear, $ 4.16, 42
2218,Galil AR , Cold Fusion,Industrial, Field-Tested, $ 1.49, 89
2219,Galil AR , Cold Fusion,Industrial, Well-Worn, $ 2.24, 14
2220,Galil AR , Cold Fusion,Industrial, Battle-Scarred, $ 1.06, 27
2221,Galil AR , Blue Titanium,Mil-Spec,Factory New, $ 0.76, 225
2222,Galil AR , Blue Titanium,Mil-Spec, Factory New, $ 2.92, 181
2223,Glock-18 , Royal Legion,Restricted,Factory New, $ 5, 34
2224,Glock-18 , Royal Legion,Restricted,Minimal Wear, $ 1.54, 87
2225,Glock-18 , Royal Legion,Restricted,Field-Tested, $ 0.76, 139
2226,Glock-18 , Royal Legion,Restricted,Well-Worn, $ 0.73, 144
2227,Glock-18 , Royal Legion,Restricted,Battle-Scarred, $ 0.72, 91
2228,Glock-18 , Royal Legion,Restricted, Factory New, $ 31.1, 13
2229,Glock-18 , Royal Legion,Restricted, Minimal Wear, $ 9.03, 38
2230,Glock-18 , Royal Legion,Restricted, Field-Tested, $ 4.11, 65
2231,Glock-18 , Royal Legion,Restricted, Well-Worn, $ 3.36, 49
2232,Glock-18 , Royal Legion,Restricted, Battle-Scarred, $ 3, 33
2233,Glock-18 , Water Elemental,Classified,Factory New, $ 12.46, 117
2234,Glock-18 , Water Elemental,Classified,Minimal Wear, $ 7.66, 206
2235,Glock-18 , Water Elemental,Classified,Field-Tested, $ 5.47, 381
2236,Glock-18 , Water Elemental,Classified,Well-Worn, $ 7.41, 37
2237,Glock-18 , Water Elemental,Classified,Battle-Scarred, $ 4.94, 69
2238,Glock-18 , Water Elemental,Classified, Factory New, $ 49.85, 17
2239,Glock-18 , Water Elemental,Classified, Minimal Wear, $ 27.45, 37
2240,Glock-18 , Water Elemental,Classified, Field-Tested, $ 18.43, 38
2241,Glock-18 , Water Elemental,Classified, Well-Worn, $ 20.2, 12
2242,Glock-18 , Water Elemental,Classified, Battle-Scarred, $ 13.74, 15
2243,Glock-18 , Wasteland Rebel,Covert,Factory New, $ 12.65, 84
2244,Glock-18 , Wasteland Rebel,Covert,Minimal Wear, $ 10.69, 60
2245,Glock-18 , Wasteland Rebel,Covert,Field-Tested, $ 8.62, 77
2246,Glock-18 , Wasteland Rebel,Covert,Well-Worn, $ 11.08, 13
2247,Glock-18 , Wasteland Rebel,Covert,Battle-Scarred, $ 8.89, 15
2248,Glock-18 , Wasteland Rebel,Covert, Factory New, $ 59.76, 16
2249,Glock-18 , Wasteland Rebel,Covert, Minimal Wear, $ 44.82, 14
2250,Glock-18 , Wasteland Rebel,Covert, Field-Tested, $ 31.48, 13
2251,Glock-18 , Wasteland Rebel,Covert, Well-Worn, $ 25.9, 14
2252,Glock-18 , Wasteland Rebel,Covert, Battle-Scarred, $ 28.88, 7
2253,Glock-18 , Nuclear Garden,Restricted,Factory New, $ 14.6, 63
